2014-02-14 15:30:33,482 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Fri Feb 14 15:30:33 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-15 22:41:35,080 | ERROR | Could not accept connection from tcp://127.0.0.1:61270: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-260
2014-02-15 22:42:05,115 | ERROR | Could not accept connection from tcp://127.0.0.1:61280: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-262
2014-02-15 22:42:35,131 | ERROR | Could not accept connection from tcp://127.0.0.1:61286: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-264
2014-02-15 22:43:05,160 | ERROR | Could not accept connection from tcp://127.0.0.1:61293: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-266
2014-02-15 22:43:35,180 | ERROR | Could not accept connection from tcp://127.0.0.1:61302: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-268
2014-02-15 22:44:05,211 | ERROR | Could not accept connection from tcp://127.0.0.1:61324: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-270
2014-02-15 22:44:35,225 | ERROR | Could not accept connection from tcp://127.0.0.1:61328: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-272
2014-02-15 22:45:05,247 | ERROR | Could not accept connection from tcp://127.0.0.1:61368: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-274
2014-02-15 22:45:35,272 | ERROR | Could not accept connection from tcp://127.0.0.1:61372: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-276
2014-02-15 22:46:05,295 | ERROR | Could not accept connection from tcp://127.0.0.1:61382: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-278
2014-02-15 22:46:35,318 | ERROR | Could not accept connection from tcp://127.0.0.1:61385: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-280
2014-02-15 22:47:05,340 | ERROR | Could not accept connection from tcp://127.0.0.1:61401: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-282
2014-02-15 22:47:35,361 | ERROR | Could not accept connection from tcp://127.0.0.1:61404: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-284
2014-02-15 22:48:05,376 | ERROR | Could not accept connection from tcp://127.0.0.1:61411: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-286
2014-02-15 22:48:35,398 | ERROR | Could not accept connection from tcp://127.0.0.1:61415: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-288
2014-02-15 22:49:05,425 | ERROR | Could not accept connection from tcp://127.0.0.1:61419: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-290
2014-02-15 22:49:35,481 | ERROR | Could not accept connection from tcp://127.0.0.1:61437: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-292
2014-02-15 22:50:05,508 | ERROR | Could not accept connection from tcp://127.0.0.1:61449: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-294
2014-02-15 22:50:35,533 | ERROR | Could not accept connection from tcp://127.0.0.1:61451: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-296
2014-02-15 22:51:05,559 | ERROR | Could not accept connection from tcp://127.0.0.1:61462: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-298
2014-02-15 22:51:35,580 | ERROR | Could not accept connection from tcp://127.0.0.1:61466: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-300
2014-02-15 22:52:05,603 | ERROR | Could not accept connection from tcp://127.0.0.1:61472: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-302
2014-02-15 22:52:35,638 | ERROR | Could not accept connection from tcp://127.0.0.1:61476: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-304
2014-02-15 22:53:05,661 | ERROR | Could not accept connection from tcp://127.0.0.1:61480: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-306
2014-02-15 22:53:35,686 | ERROR | Could not accept connection from tcp://127.0.0.1:61482: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-308
2014-02-15 22:54:05,701 | ERROR | Could not accept connection from tcp://127.0.0.1:61486: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-310
2014-02-15 22:54:35,723 | ERROR | Could not accept connection from tcp://127.0.0.1:61490: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-312
2014-02-16 00:05:06,727 | ERROR | Could not accept connection from tcp://127.0.0.1:61544: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-314
2014-02-16 12:24:00,750 | ERROR | Could not accept connection from tcp://127.0.0.1:61747: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-316
2014-02-16 12:24:30,817 | ERROR | Could not accept connection from tcp://127.0.0.1:61820: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-318
2014-02-16 12:25:00,870 | ERROR | Could not accept connection from tcp://127.0.0.1:61867: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-320
2014-02-16 12:25:30,917 | ERROR | Could not accept connection from tcp://127.0.0.1:61874: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-322
2014-02-16 12:26:00,975 | ERROR | Could not accept connection from tcp://127.0.0.1:61880: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-324
2014-02-16 12:26:31,024 | ERROR | Could not accept connection from tcp://127.0.0.1:61906: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-326
2014-02-16 12:27:01,066 | ERROR | Could not accept connection from tcp://127.0.0.1:61909: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-328
2014-02-16 12:27:31,115 | ERROR | Could not accept connection from tcp://127.0.0.1:61918: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-330
2014-02-16 12:28:01,153 | ERROR | Could not accept connection from tcp://127.0.0.1:61921: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-332
2014-02-16 12:28:31,200 | ERROR | Could not accept connection from tcp://127.0.0.1:61925: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-334
2014-02-16 12:29:01,241 | ERROR | Could not accept connection from tcp://127.0.0.1:61932: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-334
2014-02-16 12:29:31,287 | ERROR | Could not accept connection from tcp://127.0.0.1:61935: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-337
2014-02-16 12:30:01,334 | ERROR | Could not accept connection from tcp://127.0.0.1:61940: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-339
2014-02-16 12:30:31,378 | ERROR | Could not accept connection from tcp://127.0.0.1:61956: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-341
2014-02-16 12:31:01,420 | ERROR | Could not accept connection from tcp://127.0.0.1:61959: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-343
2014-02-16 12:31:31,468 | ERROR | Could not accept connection from tcp://127.0.0.1:61960: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-345
2014-02-16 12:32:01,510 | ERROR | Could not accept connection from tcp://127.0.0.1:61967: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-347
2014-02-16 12:32:31,553 | ERROR | Could not accept connection from tcp://127.0.0.1:61977: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-349
2014-02-16 12:33:01,602 | ERROR | Could not accept connection from tcp://127.0.0.1:61982: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-351
2014-02-16 12:33:31,646 | ERROR | Could not accept connection from tcp://127.0.0.1:62020: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-353
2014-02-16 12:34:01,691 | ERROR | Could not accept connection from tcp://127.0.0.1:62041: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-355
2014-02-16 12:34:31,732 | ERROR | Could not accept connection from tcp://127.0.0.1:62048: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-357
2014-02-16 12:35:01,778 | ERROR | Could not accept connection from tcp://127.0.0.1:62091: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-359
2014-02-16 12:35:31,827 | ERROR | Could not accept connection from tcp://127.0.0.1:62099: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-361
2014-02-16 12:36:01,870 | ERROR | Could not accept connection from tcp://127.0.0.1:62101: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-363
2014-02-16 12:36:30,508 | ERROR | Could not accept connection from tcp://127.0.0.1:62105: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-363
2014-02-16 12:37:00,548 | ERROR | Could not accept connection from tcp://127.0.0.1:62108: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-365
2014-02-16 12:37:30,594 | ERROR | Could not accept connection from tcp://127.0.0.1:62110: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-367
2014-02-16 12:38:00,642 | ERROR | Could not accept connection from tcp://127.0.0.1:62116: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-369
2014-02-16 12:38:30,680 | ERROR | Could not accept connection from tcp://127.0.0.1:62118: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-371
2014-02-16 12:39:00,729 | ERROR | Could not accept connection from tcp://127.0.0.1:62120: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-373
